X,Y,OBJECTID,Provincia,Municipio,Localidad,Código_postal,Dirección,Margen,Longitud,Latitud,Precio_gasolina_95,Precio_gasóleo_A,Precio_gasóleo_B,Precio_bioetanol,Precio_nuevo_gasóleo_A,Precio_biodiesel,F__éster_metílico,F__bioalcohol,Precio_gasolina_98,Precio_gas_natural_comprimido,Precio_gas_natural_licuado,Precio_gases_licuados_del_petró,Rótulo,Tipo_venta,Rem_,Horario,fecha
-15.538389,28.097556,7319,PALMAS (LAS),ARUCAS,ARUCAS,35412,"CARRETERA GC-43 KM. 4,800",D,-15.538389,28.097556,0.959,0.899,,,1.014,,,,1.089,,,,CEPSA LOS PORTALES (TEXACO),P,,L-D: 24H,2020/05/19 00:00:00+00
-15.510333,28.112361,7320,PALMAS (LAS),ARUCAS,SANTIDAD,35411,"CALLE AVENIDA PEDRO MORALES DENIZ, 180",N,-15.510333,28.112361,0.999,0.939,,,1.029,,,,1.119,,,,BP CRUCE SANTIDAD-ARUCAS,P,,"L-V: 06:00-23:00; S-D: 07:00-23:00",2020/05/19 00:00:00+00
-15.54225,28.086778,7321,PALMAS (LAS),ARUCAS,CASTILLOS (LOS),35412,CARRETERA LOS CASTILLOES KM. S/N,D,-15.54225,28.086778,0.957,0.898,,,0.949,,,,1.059,,,,PCAN,P,,"L-S: 07:00-22:00; D: 08:00-22:00",2020/05/19 00:00:00+00
-15.488889,28.136194,7322,PALMAS (LAS),ARUCAS,ARUCAS,35019,"AUTOVIA GC-2 KM. 5,2",I,-15.488889,28.136194,0.999,0.899,,,1.069,,,,1.169,,,,CEPSA,P,,L-D: 24H,2020/05/19 00:00:00+00
-15.487806,28.136194,7323,PALMAS (LAS),ARUCAS,ARUCAS,35019,"AUTOVIA GC-2 KM. 5,2",D,-15.487806,28.136194,0.999,0.899,,,1.069,,,,1.169,,,,"CEPSA OPER CANARIOS  S,L.",P,,L-D: 24H,2020/05/19 00:00:00+00
-15.533139,28.146667,7324,PALMAS (LAS),ARUCAS,ARUCAS,35414,"AVENIDA LAIRAGA, 36",N,-15.533139,28.146667,0.999,0.909,,,1.023,,,,1.147,,,,DISA BAÑADEROS,P,,"L-V: 06:00-22:00; S-D: 07:00-22:00",2020/05/19 00:00:00+00
-15.558611,28.118778,7325,PALMAS (LAS),FIRGAS,FIRGAS,35431,"CALLE SANSOFE, 4",N,-15.558611,28.118778,0.978,0.898,,,1.029,,,,1.115,,,,CEPSA,P,,"L-V: 07:00-20:30; S: 08:00-20:00; D: 08:00-14:00",2020/05/19 00:00:00+00
-15.65225,28.145333,7326,PALMAS (LAS),GÁLDAR,GALDAR,35460,"TRAVESÍA C-810 PK 27, 33",N,-15.65225,28.145333,0.989,0.909,,,,,,,1.132,,,,CEPSA,P,,"L-V: 05:30-23:00; S-D: 06:00-23:00",2020/05/19 00:00:00+00
-15.670111,28.121222,7327,PALMAS (LAS),GÁLDAR,GALDAR,35460,"CARRETERA PLG. IND. SAN ISIDRO EL VIEJO 36, PARCELA 78 KM. 28",D,-15.670111,28.121222,0.868,0.798,,,0.939,,,,0.95,,,,"CANARY OIL, S.L.",P,,L-D: 24H,2020/05/19 00:00:00+00
-15.649694,28.144806,7328,PALMAS (LAS),GÁLDAR,GALDAR,35460,CARRETERA GENERAL Nº 155 KM. 27,N,-15.649694,28.144806,0.989,0.909,,,1.023,,,,1.147,,,,SHELL GALDAR,P,,L-D: 24H,2020/05/19 00:00:00+00
-13.497667,29.148889,7329,PALMAS (LAS),HARÍA,HARIA,35520,"CALLE CRUZ DE FERRER, 10",D,-13.497667,29.148889,1.123,1.078,,,,,,,1.226,,,0.586,TEXACO,P,,"L-S: 07:30-22:00; D: 08:00-22:00",2020/05/19 00:00:00+00
-13.464861,29.131722,7330,PALMAS (LAS),HARÍA,ARRIETA,35542,"CARRETERA GENERAL DEL NORTE KM. 16,1",D,-13.464861,29.131722,0.949,0.899,,,,,,,0.989,,,,PCAN ARRIETA,P,,L-D: 24H,2020/05/19 00:00:00+00
-15.432861,27.917917,7331,PALMAS (LAS),INGENIO,INGENIO,35250,"CALLE SAGASTA, Nº1, 1",N,-15.432861,27.917917,0.959,0.899,,,1.029,,,,1.089,,,0.522,DISA NUEVO INGENIO,P,,L-D: 24H,2020/05/19 00:00:00+00
-15.429167,27.917889,7332,PALMAS (LAS),INGENIO,INGENIO,35250,"CALLE JULIANO BONNY GOMEZ, 36",N,-15.429167,27.917889,0.959,0.899,,,1.029,,,,1.089,,,,CEPSA INGENIO,P,,L-D: 06:00-23:00,2020/05/19 00:00:00+00
-15.398972,27.917222,7333,PALMAS (LAS),INGENIO,INGENIO,35250,"CARRETERA GC-812 KM. 27,3",I,-15.398972,27.917222,0.964,0.919,,,1.029,,,,1.119,,,,BP EL CARRIZAL,P,,L-D: 24H,2020/05/19 00:00:00+00
-15.432556,27.918278,7334,PALMAS (LAS),INGENIO,INGENIO,35250,"CALLE JULIANO BONNY, 11",N,-15.432556,27.918278,0.959,0.899,,,1.029,,,,1.089,,,,SHELL INGENIO,P,,"L-S: 06:30-22:30; D: 07:00-22:00",2020/05/19 00:00:00+00
